marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	15725160	R1N679JHQ46HU1	B00EWP4Q5O	596627348	Jake and The Never Land Pirates Shipwreck Beach Treasure Hunt Game, Yellow	Toys	5	0	0	N	N	Cute and great deal for the price!	For the price, then game is awesome for a 3 year-old! Mine LOVES it. Be prepared to want to shoot yourself in the head after playing it for the umpteenth time in a row, but fun enough to entertain a preschooler (though would get boring pretty fast for an older child). Gameplay is simple enough to allow for young kiddos to play independently of an adult (if that is an option for you!) For like the $5-6 I paid for it, the game is interchangeable for just cheap but pretty sturdy pirate toys (even recycle the sword into a safe, lightweight Halloween costume accessory), so worth the price on that note alone. On the one hand, I love that the map (which you can't really see in the picture) is also a bag to hold the game, but would've preferred that the game packaging was reusable as a box as the map gets &#34;deformed&#34; by stuffing all the pieces in it and becomes somewhat of a pain to use as the flat playing surface necessary for the game (especially if you are not interested in pulling the little plastic stands off the treasure pieces every time which I imagine would also decrease the life of the pieces). This is of course easily solved by say putting it all in a gallon or bigger sized ziplock, or another box you have around, especially if you'd like it to stack nicely with your other games, but since I had to chuck all the packaging, would have been less wasteful if it was reusable. Overall, a fun and inexpensive game for the younger set which can be made super simple or a bit more challenging depending on how serious you are about hiding the treasure, and fun game/pirate-play pieces (just don't lose them!).	2015-08-31
US	13095553	RZ4BGNK7ANKN1	B004YXMGOW	291646679	Luau (Pack Of 3) Multi-Color Child's Hula Party Skirts - Floral Waistbands	Toys	3	0	0	N	Y	Three Stars	She had to wear two at a time. Skimpy.	2015-08-31
US	38093090	R1S2FSIFFHP9UK	B00TEF3GSA	930272061	VTech Musical Rhymes Book	Toys	5	0	0	N	Y	Entertaining toy	My Granddaughter, who is 18 months old,  loves this &#34;book&#34; as she calls it.  It will entertain her so Nana can sit and breathe for a minute.	2015-08-31
US	11916403	R7JZ6KG7O37T7	B012MRNU6O	156722646	LOZ Diamond Block Undersea World Mermaid -9499 Building Block Toys	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	17160574	R12XOI2Z6XA00H	B00BFWD4P0	913807499	Zombie Cat Prop	Toys	3	0	1	N	Y	Item is good, however	Item is good, however, could be better. Would like to see the option to upgrade to battery operated eyes....as they are great and present a focal point..<br /><br />This was a  gift, and the recepient liked the cat.<br /><br />Thank you!	2015-08-31
US	33792432	R2K1MWOYN7ULHY	B00005ICC4	919807594	Giant Building Block 40-piece Set	Toys	5	0	0	N	Y	Very fun!	Had these in my home for several years. Got tons of use for all ages. Very fun!	2015-08-31
US	31115624	R17DWDKFDJE2RG	B00CFFBFHK	738484285	Rubies Superman Man of Steel Trick-or-Treat Pail	Toys	5	0	0	N	Y	Five Stars	as expected	2015-08-31
US	52738710	RRYKM3YJFLDTF	B00004YSXT	397261326	Crayola Crayons Box	Toys	5	0	0	N	Y	They come with so many fun colors. They even had a few glittery ones ...	They come with so many fun colors. They even had a few glittery ones which my daughter loved. It's a very good variety and they are good crayons.	2015-08-31
US	11959091	R2G09RG85UL4IE	B007JXYRC8	264898552	Feral Warpwolf Circle Orboros (Feral/Pureblood/Stalker)	Toys	1	0	4	N	Y	Misleading Product	Misrepresentation of their products per pictures. I didn't read the description closely, but they listed the item as a single model, however showed the picture of a battlegroup which included the model questioned. Pretty shady if you ask me.	2015-08-31
US	10302456	R2JK4DYJ6NWEG0	B01106VNEY	967230406	BTG 3.7V 600mAh Battery & X4 Battery Charger for JJRC H42 UDI U45 Syma X5C X5SW X5C-1 X5SC X5SC-1 CX-30W CX-31 M68R Drone Quadcopter Parts	Toys	5	0	0	N	Y	Five Stars	Great Product!!! fast Shipping!!	2015-08-31
US	11025729	ROP6ITXO8K5V2	B00LE9MZMW	778942419	YJ Moyu 13x13x13 Speed Cube Puzzle Black	Toys	5	23	27	N	Y	Five Stars	Great cube, moves and twists easily. It may seem costly, but it's worth every penny.	2015-08-31
US	48880345	R1OJ5VF140BAIS	B00SV9OA3A	659352507	100 Different World Foreign Banknotes,Uncirculated Mint Lot	Toys	5	0	0	N	Y	Worth itttt! Like foreign money?! Buy!	Well worth the 17$! I got around 4 different bills of a ton of different countries! Even a 500 million Zimbabwe note! I am ordering two more for gifts. I'm an 26 year old college student in Austin, tx.	2015-08-31
US	18461411	RGSPBHQI09FIU	B00T6HU4RC	280097255	Teenage Mutant Ninja Turtles T-Machines Deluxe Playset	Toys	5	0	0	N	Y	Five Stars	It was a birthday present for my grandson and he LOVES IT!!  I think daddy likes it too!!	2015-08-31
US	10490410	R8SJ5Y8THOFSK	B00ILDJWDO	904439870	Baby Alive My Baby All Gone Doll, Blonde	Toys	4	3	4	N	Y	An annoying messy doll your daughter will love.	The food is a messy nightmare - the packet kind AND when you make your own. Consider having a feeding spot because it stained tile grout AND the carpet.<br /><br />Daughter loves it - but honestly it drives me nuts. Constantly talks- saying the same few lines. I make my own food and juice for it and just use premie diapers. Saves a ton of $$$	2015-08-31
US	41192554	RREQMGRSNDXCS	B001IYOBHA	28428149	YuGiOh 5D's Zombie World English Structure Deck	Toys	5	0	0	N	Y	Greatness	This deck is great, every card works well with one another and what makes it better is that you could edited the deck. For me I turned it into a vampire deck using the same traps and magic cards, so far, I haven't lost.	2015-08-31
US	4294646	R3I4VB5SHG9REB	B00EFDXAB4	817643292	Classic Ouija Board Game	Toys	5	1	3	N	Y	fun	Great buy	2015-08-31
US	42266885	R3OWWKZAPLMLTF	B00RNA6RUW	678789083	Flip Chip Golf Game Chips - Golf Bag Accessory Gift for a Golfer - Golfing Gift for Men and Women - Golf Chip Game for Golf Course Games - 16 Chips	Toys	5	1	1	N	Y	more chips not a good thing...	Fun game to play...not so fun to get all of the &#34;bad&#34; chips.	2015-08-31
US	26891907	R2E895GI0HS6H6	B000KHZ044	556389574	Intex Floating Recliner Inflatable Lounge, 71 X 53-Inch (Colors May Vary)	Toys	1	0	0	N	Y	Totally disappointed. Don't waste your	Very difficult to inflate.  The valves are designed for beach balls not big recliners.  Totally disappointed.  Don't waste your money	2015-08-31
US	20494593	R2UUYIRPLBPG9A	B00T6KU65E	287674346	Alien Frontiers: Expansion Pack #5	Toys	1	0	2	N	Y	Overprived.	These packs are so overpriced for what you get, and you need packs 3-5 if you want access to the player aids for the Factions expansion. The base game of Alien Frontiers just plays so much smoother than adding Factions with these expansion packs.	2015-08-31
US	31496856	R12ZM5BERC327K	B00RQBH8UG	205099085	Holy Stone 3.7V 500mAh Battery for UDI U817 U817C U817A U818A WLtoys Quadcopter V959 V969 V979 V989 V999 V929 V949 V212 V222 RC Quadcopter(3 Pcs),obtain extra flight time:25 mins	Toys	5	0	0	N	Y	Excellent Seller	Good seller.  Everything was as described and prices well.  Shipping was also fast.  Thanks	2015-08-31
US	44959229	R27N7CFAKR2LU3	B001BKPAR6	981418217	Combo: Universal Smart Charger: 6v - 12v #01025 (Version 2) + 2 pcs Tenergy 7.2V NiMH 3800mAh Battery Packs	Toys	1	1	3	N	Y	One Star	Did not get charger or one battey	2015-08-31
US	39108692	R2G07TYB7SIUDI	B0002KPGCU	544268561	Intex Inflatable Stars Kiddie 2 Ring Circles Swimming Pool (48 inches X 10 inches) [Assorted Styles]	Toys	5	0	0	N	Y	my cousin loved it!	Exactly what I was looking for, shipped quickly, my cousin loved it!	2015-08-31
US	131083	R2L6TX0AJ9F72K	B005QZP20C	75525412	Toy State Caterpillar Construction Take-A-Part Trucks: Dump Truck	Toys	5	0	0	N	Y	caterpillar take-a-part	My grandson loved it and so did his dad !	2015-08-31
US	11916403	R232H2KSOF9HFK	B00YDZAFZI	875913960	HSANHE Super hero (Thor,storm,wolverine) Mini Diamond Block Building Blocks Toy -3 Box Building Set	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	11916403	R28RWDZ6BV4XE2	B00WXNS59A	483544505	Peanuts - Lucy Van Pelt toy	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	11006574	R2WMS8O1T7Y84L	B00CG3A8UG	415607792	ShengShou 2x2x2 3x3x3 4x4x4 5x5x5 Cube Puzzle White	Toys	4	0	0	N	Y	Four Stars	Exelent product	2015-08-31
US	18928436	RWDUBTJG98HVO	B00C2SJ92I	953372900	Fisher-Price Nickelodeon's Bubble Guppies Molly Bath Plush	Toys	5	0	0	N	Y	Five Stars	she will love it	2015-08-31
US	457913	R2GFD3CNNBCJUX	B00U5UDU66	494324551	Nerf Modulus Stealth Ops Upgrade Kit	Toys	2	1	8	N	Y	Two Stars	You don't get enough for what you pay for	2015-08-31
US	14201975	REYANUC2LWARJ	B001VCYHAA	864672843	Viking Helmet	Toys	2	0	0	N	Y	Two Stars	Not a great quality	2015-08-31
US	722801	R39X0MHQKJQ9SL	B00CF5JWIO	692650225	Game of Thrones: Fully Licensed Iron Coin of the Faceless Man By Shire Post	Toys	4	0	0	N	Y	Four Stars	Valar Morghulis! But This coin is not as big as i expected	2015-08-31
US	21479130	R3O3NMODY61TYO	B00P542UH2	115404253	SwimWays Spring Float Papasan, Blue Aqua	Toys	3	0	0	N	Y	Three Stars	I thought these would hold you up out of the water more than they do.	2015-08-31
US	1947286	R39K66RSWNHEUX	B00Y2Q9RLQ	148246895	Sailor Moon Tsukino Chibiusa Tenoh Haruka Tomoe Hotaru Kaioh Michiru PVC Action Figures 4pcs/set 6cm Toys Doll Kids Gift	Toys	5	0	0	N	Y	So cute and fast!	They came so quick and they're so cute! I just love them for my collection!	2015-08-31
US	15027227	R2IFXPR0VM5UZZ	B00XBG54BK	353438954	Gooband® Super Mario Bros Plush Black Jump Yoshi Character Doll Stuffed Animals Figure Soft Anime Collection Toy 8"	Toys	5	0	0	N	Y	Five Stars	came early ~~ way early. very very cute. and no shipping charges. a WINNER all around.	2015-08-31
US	12559805	R2Q1Z95IOTYBS1	B00RN8WKRI	621258265	Walkera Scout X4 Black Battery 22.2V 5400mAh LiPo Scout X4-Z-22 Carbon Quadcopter Power - FAST FREE SHIPPING FROM Orlando, Florida USA!	Toys	4	0	0	N	Y	https: //youtu.	https://youtu.be/XRIlIN1fJPg	2015-08-31
US	30896408	R3TJGZC4BGRQT6	B0072VAYRE	162633573	Kid O Air Plane	Toys	5	0	0	N	N	Great toy	Quality toy - good size - great color - we would definitely purchase again	2015-08-31
US	16623797	RZQ1WGYVB4PO	B000SMMUBC	805249045	Create Your Own Personalized Small Round Paperweight Kit	Toys	5	0	0	N	Y	Memorial Dome	I received my dome shortly after placing my order and it was very easy to assemble. I plan to order more as gifts	2015-08-31
US	20731711	R4V8Z8N5ZNUJU	B00U7EXH36	999665178	Air Hogs Helix X4 Stunt Quad Copter	Toys	5	3	4	N	N	Fun toy!	We received this free in our #bzzkit. My 8 year old son likes this toy a lot. First of all it was easy to get out of the package. Anymore that's the first plus. Second it had easy instructions to charge it and it didn't take long from box to playing. That was nice also.  It doesn't come with batteries so you'll need 4 AA batteries if you don't have them. The toy worked exactly as it said,  the helicopter launched from the truck and flew. The helicopter is the main toy here, the truck is just a bonus really. It's cool though. I'd say it's very durable also, he's played with it every day for about a week and a half or two weeks maybe and he's crashed it into everything. It's still holding up just fine. Overall I'd say it's a great two for one toy for the money if you buy it.	2015-08-31
US	10600078	R1FNGZM4SSCK5Y	B00ESW9GUQ	540279889	JBM Children Cycling Roller Skating Knee Elbow Wrist Protective Pads--Black / Adjustable Size, Suitable for Skateboard, Biking, Mini Bike Riding and Other Extreme Sports	Toys	5	0	0	N	Y	Very good quality product	Bought it for my son it's very good in quality and affordable.	2015-08-31
US	22457159	RR1DKS7E2Y0SH	B00JDVIPOU	3352950	OWI  T4 Transforming Solar Robot	Toys	4	3	4	N	Y	it seems sturdy, it's easy to assemble and tear down	Not really a transforming bot so much as a take apart and build something else bot.  My kid likes it though, it seems sturdy, it's easy to assemble and tear down, although the stickers are hard to place on some pieces.	2015-08-31
US	42698734	R3DZP17TELO7EQ	B0035RFZNC	991474015	Fun Express Neon Smile Face Stress Balls (2 Dozen)	Toys	5	0	0	N	Y	Definitely a novelty item that will be enjoyed!	This is a fun, colorful novelty item that can be used for employee giveaways.The colors were bright and appealing and the stress balls could be configured into a variety of shapes.  A must-have to spice up a retreat and make employees feel happy!	2015-08-31
US	45033079	RFJQ21NY41W1C	B00SQXBJT4	341606728	Lionel Trains 6-39201 Century Club Boxcar 773 HUDSON New York Central steam +AD	Toys	5	0	0	N	Y	Five Stars	Fabulous box car.	2015-08-31
US	10470122	R21MTBM74C7RJ4	B00BJ0AAUK	735360739	Hape - Sand & Sun	Toys	5	0	0	N	Y	Five Stars	cute	2015-08-31
US	32866903	R2WKZ8SMMP5V2L	B00FBWAZHK	359615458	Monster High Jane Boolittle Doll	Toys	5	0	0	N	Y	Five Stars	loved it	2015-08-31
US	50002815	RENMH68XCPR42	B00JJ4PNHI	591878712	Dutch Blitz: Expansion Pack	Toys	3	0	0	N	Y	It is sad that at the very least they didn't design four ...	This expansion pack is simply the main game with swapped different colors for the &#34;character symbols&#34; on the back allowing eight to play.  It is sad that at the very least they didn't design four NEW symbols.  I wouldn't think it would have been that hard to do.	2015-08-31
US	358925	R1NBXL1WI0VX1W	B0019N4VSO	668520567	Walnut Hollow Hotstamps Alphabet Branding Set	Toys	5	0	0	N	Y	Five Stars	An absolutely fantastic product. I am so loving these stamps. Great service from the supplier as well. Thank You!	2015-08-31
US	51530080	R1N50P8WRD0BHT	B00FGLIUJ6	699661875	HeroNeo® 4M Gym Dance Ribbon Rhythmic Art Gymnastic Streamer Twirling Rod Stick 11 Colors	Toys	4	0	0	N	Y	I'd never seen a multi-color ribbon like this. I think my granddaughter will love it	I'd never seen a multi-color ribbon like this.  I think my granddaughter will love it.  Not sure what the little black thing is that is pictured with the ribbon but it wasn't in the ribbon package I received.	2015-08-31
US	50074838	R1P9C6EATNWRNK	B00NE1MVZY	493061121	Super Mario Bros / Brothers 7" Anime Animal Stuffed Plush Toys Thief Nabbit Rabbit	Toys	5	0	1	N	Y	Cute.	My son loves this thing.  Plays with it all the time.	2015-08-31
US	18342654	RZJFEKOU356M2	B0090UBC1M	274134691	1/4 Mile Potato Gun Cannon - City Slicker	Toys	1	1	2	N	Y	Terrible product. I followed the directions to the "t" ...	Terrible product. I followed the directions to the &#34;t&#34; and the gun has never worked. Complete waste of money with zero chances of a refund. DO NOT BUY.	2015-08-31
US	15427653	R2B0O4QDJM5D3T	B005NHTSFS	567271473	Canvas Bright Tote Bags (12 Pack) 10" X 1 Ft. With 9" Nylon Handles.	Toys	5	0	0	N	Y	Love these bags	Love these bags!!  They are so bright & colorful.  They seem very sturdy.  Nice handle.  I'm in a Red Hat Club & these bags will be perfect to put little gifts or favors in for each person at our next group get-together.	2015-08-31
US	41192554	RINK0QJH2XCX0	B008AL0XRQ	112218039	Yu-Gi-Oh! - Vampire Lady (GLD5-EN014) - Gold Series: Haunted Mine - Limited Edition - Common	Toys	5	0	0	N	Y	Five Stars	Great card, this came in great condition and its perfect for my vampire deck	2015-08-31
US	2153040	R3KT92KK44VZKF	B00U7EXH36	999665178	Air Hogs Helix X4 Stunt Quad Copter	Toys	5	1	1	N	N	#BzzAgent review	This toy is amazing ! My nine year old spent 3 day straight playing with this :) the battery stays charged for quite a while !! It was super easy for him to figure out and fly!!! I'm surprised it didn't break as much as he crashed it .. It's super durable and an All over great product for sure!!!	2015-08-31
US	30234125	RU861V73TEXE5	B008A2BA8G	277039250	The Resistance (The Dystopian Universe)	Toys	5	0	0	N	Y	Five Stars	We love this game!	2015-08-31
US	50634433	R12D16Q655J5DK	B001UH50MU	262851921	ALEX Toys Little Hands Paper Plate Bugs	Toys	5	0	0	N	Y	Good for toddlers	Cute. Packaged well. everything organized.  Good for toddlers.	2015-08-31
